State_Code,Issuer_Id,Issuer_Name,Source_Name,Import_Date,Market_Coverage,ServiceArea_Id,Is_New_Plan,Plan_Type,Metal_Level,Notice_Pregnancy,Referral_Required,EHBPercent_TotalPremium,Out_Country_Coverage,Out_ServiceArea_Coverage,MedDrug_Deductibles_Int,MedDrug_Max_OOP_Int,HSA_Eligibility
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,1.0,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,1.0,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Silver,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,Existing,EPO,Expanded Bronze,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Gold,Yes,No,0.9607,No,No,Yes,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,53932,Ambetter of Alabama,HIOS,11-01-2025,Individual,ALS001,New,EPO,Silver,Yes,No,0.9607,No,No,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Silver,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Expanded Bronze,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,1.0,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Gold,No,No,1.0,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,0.9763,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,0.9763,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,0.9763,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,Existing,EPO,Gold,No,No,0.9763,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Expanded Bronze,No,No,0.9625,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Expanded Bronze,No,No,0.9625,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Expanded Bronze,No,No,0.9625,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Expanded Bronze,No,No,0.9625,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.97379994,No,Yes,Yes,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AL,69461,UnitedHealthcare,HIOS,16-08-2024,Individual,ALS011,New,EPO,Silver,No,No,0.9739,No,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,No,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Gold,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Gold,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Gold,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Gold,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,Existing,POS,Expanded Bronze,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,13262,Health Advantage,SERFF,10-10-2024,Individual,ARS001,New,POS,Silver,Yes,No,0.9996,Yes,Yes,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,New,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,No,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Gold,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Gold,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Gold,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Gold,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
AR,37903,Ambetter from Arkansas Health & Wellness,SERFF,12-08-2024,Individual,ARS001,Existing,PPO,Silver,Yes,No,0.9999376,No,No,Yes,Yes,No
